Transaction_ID,Customer_ID,Customer_Name,Product_Category,Product_Name,Unit_Price,Quantity,Total_Amount,Payment_Method,City,Transaction_Date,loaded_at
12230,CUST-6155,William Martin,Electronics,Headphones,494.47,4.0,1977.88,Unknown,Chicago,2023-06-22,2026-02-11 11:45:39
2300,CUST-3466,Karen Davis,Electronics,Smartphone,345.47,6.0,2072.82,Credit Card,San Diego,2023-07-25,2026-02-11 11:45:39
8458,CUST-3461,Linda Martinez,Clothing,T-Shirt,388.16,2.0,776.32,Credit Card,Phoenix,2024-05-01,2026-02-11 11:45:39
14033,CUST-8846,Barbara Hernandez,Electronics,Tablet,889.3,1.0,889.3,PayPal,New York,2023-07-17,2026-02-11 11:45:39
3543,CUST-8247,Robert Anderson,Electronics,Headphones,155.45,6.0,932.6999999999999,Debit Card,Chicago,2023-11-02,2026-02-11 11:45:39
12891,CUST-8466,Richard Thomas,Clothing,Sneakers,663.33,3.0,1989.9900000000002,Credit Card,San Antonio,2024-06-24,2026-02-11 11:45:39
4011,CUST-5323,Elizabeth Miller,Beauty,Mascara,44.33,5.0,221.64999999999998,Cash,San Jose,2024-03-20,2026-02-11 11:45:39
10073,CUST-4210,Linda Hernandez,Home,Sofa,639.24,6.0,3835.44,PayPal,Houston,2024-09-08,2026-02-11 11:45:39
8791,CUST-1054,Sarah Hernandez,Home,Sofa,896.85,8.0,7174.8,Cash,San Jose,2024-03-28,2026-02-11 11:45:39
8761,CUST-9999,Charles Moore,Clothing,Jeans,29.41,6.0,176.46,Credit Card,San Antonio,2024-06-03,2026-02-11 11:45:39
9112,CUST-8463,Charles Williams,Beauty,Cream,532.49,8.0,4259.92,Debit Card,Los Angeles,2023-06-14,2026-02-11 11:45:39
13171,CUST-5376,Karen Williams,Sports,Yoga Mat,536.8,7.0,3757.5999999999995,Cash,Phoenix,2023-06-20,2026-02-11 11:45:39
6960,CUST-2362,Linda Williams,Electronics,Smartphone,494.47,9.0,4450.2300000000005,PayPal,Chicago,2024-06-23,2026-02-11 11:45:39
3112,CUST-3557,Elizabeth Wilson,Home,Sofa,249.6,1.0,249.6,Debit Card,Philadelphia,2023-01-09,2026-02-11 11:45:39
11103,CUST-1433,David Johnson,Home,Product Unknown,768.96,1.0,768.96,Debit Card,Phoenix,2023-11-10,2026-02-11 11:45:39
10416,CUST-4506,Sarah Wilson,Clothing,Jeans,827.41,5.0,4137.05,Cash,Philadelphia,2024-04-04,2026-02-11 11:45:39
8198,CUST-7969,Joseph Lopez,Home,Lamp,494.47,3.0,1483.41,Unknown,Houston,2024-02-06,2026-02-11 11:45:39
2497,CUST-1037,Patricia Taylor,Sports,Product Unknown,581.51,2.0,1163.02,PayPal,San Diego,2024-08-20,2026-02-11 11:45:39
12019,CUST-7874,Robert Hernandez,Electronics,Smartphone,182.8,5.0,914.0,Debit Card,New York,2023-09-09,2026-02-11 11:45:39
5953,CUST-4556,Susan Taylor,Clothing,Jeans,792.18,5.0,3960.8999999999996,Debit Card,Philadelphia,2024-01-12,2026-02-11 11:45:39
10696,CUST-4608,John Rodriguez,Clothing,Jacket,811.38,9.0,7302.42,Unknown,San Diego,2024-04-28,2026-02-11 11:45:39
7686,CUST-2441,Thomas Garcia,Clothing,T-Shirt,770.41,1.0,770.41,Debit Card,Houston,2023-06-15,2026-02-11 11:45:39
10904,CUST-3656,David Garcia,Beauty,Mascara,494.47,4.0,1977.88,Credit Card,Phoenix,2024-04-14,2026-02-11 11:45:39
8777,CUST-2159,Linda Johnson,Sports,Bike,973.96,1.0,973.96,PayPal,Los Angeles,2023-11-25,2026-02-11 11:45:39
866,CUST-6628,Karen Taylor,Sports,Bike,564.04,6.0,3384.24,PayPal,San Jose,2024-06-11,2026-02-11 11:45:39
14588,CUST-3561,Patricia Williams,Electronics,Headphones,188.96,3.0,566.88,Credit Card,San Antonio,2024-11-14,2026-02-11 11:45:39
9230,CUST-4240,Robert Gonzalez,Clothing,Dress,739.45,5.0,3697.25,PayPal,New York,2023-08-24,2026-02-11 11:45:39
5018,CUST-3450,Barbara Hernandez,Sports,Dumbbells,328.85,4.0,1315.4,Unknown,Philadelphia,2024-11-27,2026-02-11 11:45:39
1020,CUST-6463,Joseph Brown,Beauty,Perfume,43.61,1.0,43.61,PayPal,New York,2023-10-15,2026-02-11 11:45:39
3128,CUST-9450,Barbara Moore,Sports,Yoga Mat,90.34,9.0,813.0600000000001,PayPal,New York,2023-07-09,2026-02-11 11:45:39
7688,CUST-7038,Mary Miller,Beauty,Perfume,318.59,7.0,2230.1299999999997,Debit Card,San Jose,2023-03-05,2026-02-11 11:45:39
3380,CUST-2670,David Garcia,Sports,Yoga Mat,701.96,7.0,4913.72,Credit Card,Dallas,2023-01-12,2026-02-11 11:45:39
290,CUST-4895,Susan Hernandez,Beauty,Shampoo,594.92,3.0,1784.7599999999998,Unknown,Dallas,2024-06-10,2026-02-11 11:45:39
14927,CUST-1127,Sarah Thomas,Clothing,Jeans,936.44,6.0,5618.64,Cash,San Antonio,2023-09-10,2026-02-11 11:45:39
4398,CUST-4140,Jessica Jackson,Home,Chair,86.42,2.0,172.84,Cash,San Antonio,2023-04-13,2026-02-11 11:45:39
14554,CUST-7314,Joseph Jackson,Electronics,Smartphone,852.27,8.0,6818.16,Credit Card,Los Angeles,2023-04-01,2026-02-11 11:45:39
116,CUST-8792,Mary Gonzalez,Home,Sofa,872.75,4.0,3491.0,Debit Card,Phoenix,2023-07-25,2026-02-11 11:45:39
427,CUST-4584,John Garcia,Clothing,Dress,447.12,1.0,447.12,Debit Card,San Antonio,2023-06-09,2026-02-11 11:45:39
6815,CUST-6028,Susan Smith,Electronics,Laptop,711.59,5.0,3557.9500000000003,Credit Card,San Diego,2024-01-14,2026-02-11 11:45:39
3014,CUST-6864,Mary Wilson,Electronics,Tablet,494.47,1.0,494.47,PayPal,Houston,2023-05-06,2026-02-11 11:45:39
5951,CUST-8118,Michael Jones,Sports,Dumbbells,155.14,9.0,1396.2599999999998,Cash,Los Angeles,2023-12-26,2026-02-11 11:45:39
4056,CUST-4163,Linda Miller,Electronics,Product Unknown,494.47,4.0,1977.88,Debit Card,Dallas,2023-12-14,2026-02-11 11:45:39
6367,CUST-2554,Charles Lopez,Clothing,Dress,363.2,9.0,3268.7999999999997,Debit Card,San Jose,2023-07-11,2026-02-11 11:45:39
4870,CUST-1445,William Brown,Electronics,Tablet,816.24,1.0,816.24,Credit Card,Chicago,2024-11-29,2026-02-11 11:45:39
9392,CUST-8128,Elizabeth Taylor,Sports,Yoga Mat,998.63,6.0,5991.78,Debit Card,Philadelphia,2023-12-17,2026-02-11 11:45:39
6279,CUST-9537,Sarah Martinez,Beauty,Lipstick,845.24,9.0,7607.16,PayPal,Chicago,2023-08-03,2026-02-11 11:45:39
12080,CUST-3869,Thomas Wilson,Home,Chair,766.58,3.0,2299.7400000000002,Credit Card,Los Angeles,2024-11-24,2026-02-11 11:45:39
3880,CUST-6976,Patricia Jackson,Clothing,Dress,239.07,9.0,2151.63,Credit Card,Phoenix,2024-01-30,2026-02-11 11:45:39
2199,CUST-2687,Sarah Taylor,Clothing,Dress,551.18,7.0,3858.2599999999998,PayPal,Dallas,2024-05-17,2026-02-11 11:45:39
14614,CUST-8326,John Jackson,Home,Sofa,700.83,1.0,700.83,PayPal,Chicago,2024-12-25,2026-02-11 11:45:39
6735,CUST-6988,Jessica Moore,Beauty,Lipstick,169.37,5.0,846.85,PayPal,Philadelphia,2023-02-06,2026-02-11 11:45:39
9900,CUST-7879,Barbara Gonzalez,Electronics,Headphones,51.18,8.0,409.44,Credit Card,Dallas,2023-01-10,2026-02-11 11:45:39
12249,CUST-1151,Susan Rodriguez,Electronics,Monitor,217.33,1.0,217.33,Credit Card,Houston,2024-12-19,2026-02-11 11:45:39
2335,CUST-5151,Patricia Martinez,Electronics,Monitor,123.34,9.0,1110.06,Cash,Philadelphia,2024-03-11,2026-02-11 11:45:39
9737,CUST-8215,Jessica Garcia,Sports,Football,689.5,8.0,5516.0,Debit Card,Phoenix,2023-12-21,2026-02-11 11:45:39
6946,CUST-2939,Michael Wilson,Sports,Tennis Racket,765.66,1.0,765.66,Debit Card,Dallas,2023-02-15,2026-02-11 11:45:39
1745,CUST-5465,Joseph Rodriguez,Clothing,Jeans,421.99,7.0,2953.9300000000003,PayPal,San Antonio,2024-06-30,2026-02-11 11:45:39
6328,CUST-7815,Richard Johnson,Electronics,Headphones,414.61,4.0,1658.44,Credit Card,Philadelphia,2024-01-03,2026-02-11 11:45:39
1000,CUST-5085,John Johnson,Beauty,Mascara,451.55,9.0,4063.9500000000003,Credit Card,New York,2023-05-12,2026-02-11 11:45:39
3383,CUST-7199,John Smith,Electronics,Laptop,40.84,1.0,40.84,Cash,Los Angeles,2023-09-23,2026-02-11 11:45:39
1112,CUST-1409,Sarah Gonzalez,Sports,Tennis Racket,232.2,2.0,464.4,Credit Card,Dallas,2023-03-20,2026-02-11 11:45:39
144,CUST-2208,Jennifer Johnson,Clothing,T-Shirt,307.87,2.0,615.74,Cash,San Diego,2024-03-22,2026-02-11 11:45:39
8271,CUST-5625,Michael Martin,Clothing,Dress,349.05,9.0,3141.4500000000003,Cash,Houston,2023-12-11,2026-02-11 11:45:39
748,CUST-3755,Susan Jackson,Home,Chair,548.12,9.0,4933.08,Debit Card,Phoenix,2023-07-26,2026-02-11 11:45:39
14804,CUST-8354,Sarah Gonzalez,Electronics,Headphones,149.2,8.0,1193.6,Debit Card,San Diego,2023-11-10,2026-02-11 11:45:39
13960,CUST-6651,Susan Moore,Clothing,Sneakers,357.21,8.0,2857.68,Credit Card,Dallas,2023-01-14,2026-02-11 11:45:39
9932,CUST-8875,John Miller,Home,Lamp,112.01,7.0,784.07,Credit Card,Philadelphia,2024-08-29,2026-02-11 11:45:39
9006,CUST-7079,Charles Jones,Home,Table,347.17,2.0,694.34,Credit Card,Los Angeles,2024-05-31,2026-02-11 11:45:39
3001,CUST-5087,Karen Rodriguez,Clothing,Jeans,675.98,6.0,4055.88,Debit Card,San Antonio,2023-08-22,2026-02-11 11:45:39
14724,CUST-3312,Joseph Williams,Electronics,Headphones,258.6,2.0,517.2,PayPal,San Diego,2023-06-30,2026-02-11 11:45:39
1172,CUST-7904,Jennifer Gonzalez,Sports,Bike,981.37,7.0,6869.59,Debit Card,Philadelphia,2023-11-02,2026-02-11 11:45:39
1940,CUST-4496,Robert Jackson,Sports,Dumbbells,494.47,1.0,494.47,PayPal,Phoenix,2024-04-29,2026-02-11 11:45:39
13900,CUST-1160,Jennifer Thomas,Sports,Bike,131.65,3.0,394.95000000000005,PayPal,San Antonio,2024-10-31,2026-02-11 11:45:39
5719,CUST-5433,Susan Lopez,Beauty,Shampoo,494.47,5.0,2472.3500000000004,Debit Card,Phoenix,2023-06-19,2026-02-11 11:45:39
6892,CUST-3655,Patricia Martin,Home,Table,901.75,5.0,4508.75,Cash,Dallas,2024-09-11,2026-02-11 11:45:39
13682,CUST-7765,Joseph Martin,Beauty,Product Unknown,851.02,8.0,6808.16,Credit Card,New York,2023-10-10,2026-02-11 11:45:39
10679,CUST-4517,Robert Martin,Electronics,Headphones,196.32,8.0,1570.56,Unknown,Chicago,2024-08-11,2026-02-11 11:45:39
4738,CUST-6418,Barbara Hernandez,Home,Chair,355.34,8.0,2842.72,Credit Card,Dallas,2024-02-19,2026-02-11 11:45:39
12855,CUST-6436,John Taylor,Beauty,Lipstick,494.47,2.0,988.94,Cash,Dallas,2023-03-12,2026-02-11 11:45:39
13555,CUST-2284,David Thomas,Electronics,Monitor,804.9,1.0,804.9,Debit Card,Los Angeles,2023-08-07,2026-02-11 11:45:39
643,CUST-8894,Barbara Taylor,Clothing,Sneakers,219.33,1.0,219.33,Credit Card,Philadelphia,2024-07-22,2026-02-11 11:45:39
4112,CUST-6381,Mary Anderson,Electronics,Laptop,494.47,2.0,988.94,Debit Card,New York,2024-04-16,2026-02-11 11:45:39
6111,CUST-5832,James Jones,Home,Sofa,976.72,8.0,7813.76,Cash,Houston,2024-07-29,2026-02-11 11:45:39
6624,CUST-6930,William Miller,Home,Chair,545.42,4.0,2181.68,PayPal,Dallas,2024-06-11,2026-02-11 11:45:39
11165,CUST-2010,Mary Thomas,Home,Sofa,335.8,6.0,2014.8000000000002,Credit Card,San Diego,2023-08-06,2026-02-11 11:45:39
9260,CUST-7586,Thomas Jackson,Home,Sofa,138.41,8.0,1107.28,Credit Card,Dallas,2023-01-13,2026-02-11 11:45:39
12433,CUST-3494,Mary Miller,Sports,Bike,887.67,7.0,6213.69,Unknown,Houston,2024-07-03,2026-02-11 11:45:39
516,CUST-1817,Robert Taylor,Sports,Dumbbells,36.1,4.0,144.4,Credit Card,Houston,2024-10-18,2026-02-11 11:45:39
14731,CUST-3369,Barbara Thomas,Sports,Bike,969.64,9.0,8726.76,Unknown,San Jose,2024-12-23,2026-02-11 11:45:39
1336,CUST-2502,John Johnson,Electronics,Tablet,494.47,8.0,3955.76,Cash,Chicago,2023-11-02,2026-02-11 11:45:39
11670,CUST-3380,Jessica Lopez,Home,Rug,30.95,1.0,30.95,Credit Card,San Antonio,2023-01-05,2026-02-11 11:45:39
12767,CUST-6863,David Davis,Sports,Football,631.35,1.0,631.35,Cash,Los Angeles,2023-01-01,2026-02-11 11:45:39
4707,CUST-9686,Sarah Williams,Beauty,Mascara,787.21,8.0,6297.68,Debit Card,San Diego,2023-05-14,2026-02-11 11:45:39
3139,CUST-5182,Michael Hernandez,Electronics,Smartphone,526.23,4.0,2104.92,Debit Card,Los Angeles,2023-05-13,2026-02-11 11:45:39
7465,CUST-9457,Susan Johnson,Home,Rug,379.71,9.0,3417.39,Debit Card,Los Angeles,2024-09-05,2026-02-11 11:45:39
5742,CUST-3269,Linda Taylor,Electronics,Tablet,573.8,7.0,4016.5999999999995,PayPal,Dallas,2024-10-06,2026-02-11 11:45:39
7042,CUST-2593,Jennifer Davis,Clothing,T-Shirt,400.86,7.0,2806.02,Debit Card,Philadelphia,2024-08-04,2026-02-11 11:45:39
261,CUST-6673,Charles Miller,Beauty,Shampoo,618.86,8.0,4950.88,Debit Card,Dallas,2023-03-26,2026-02-11 11:45:39
348,CUST-9805,Patricia Wilson,Electronics,Monitor,54.85,1.0,54.85,Credit Card,Philadelphia,2023-08-11,2026-02-11 11:45:39
2968,CUST-1464,Elizabeth Davis,Electronics,Headphones,566.45,9.0,5098.05,Credit Card,Phoenix,2024-05-30,2026-02-11 11:45:39
1345,CUST-4097,Mary Davis,Clothing,Dress,745.28,1.0,745.28,PayPal,Dallas,2024-06-11,2026-02-11 11:45:39
11941,CUST-9763,Patricia Jackson,Sports,Tennis Racket,99.93,9.0,899.3700000000001,PayPal,San Diego,2023-08-03,2026-02-11 11:45:39
3702,CUST-1839,Joseph Martinez,Electronics,Laptop,681.71,4.0,2726.84,PayPal,San Diego,2023-11-06,2026-02-11 11:45:39
10739,CUST-5896,Jennifer Moore,Sports,Tennis Racket,232.5,8.0,1860.0,Debit Card,Philadelphia,2024-11-15,2026-02-11 11:45:39
1874,CUST-3047,John Hernandez,Electronics,Headphones,842.3,4.0,3369.2,Credit Card,Houston,2023-05-14,2026-02-11 11:45:39
8651,CUST-6114,Robert Brown,Beauty,Mascara,204.98,8.0,1639.84,PayPal,Philadelphia,2024-09-01,2026-02-11 11:45:39
12059,CUST-1531,Thomas Davis,Electronics,Monitor,494.47,5.0,2472.3500000000004,Cash,Houston,2024-03-20,2026-02-11 11:45:39
284,CUST-6180,David Hernandez,Sports,Football,103.04,7.0,721.2800000000001,Credit Card,New York,2024-08-27,2026-02-11 11:45:39
10165,CUST-9445,Karen Garcia,Beauty,Shampoo,916.32,2.0,1832.64,PayPal,Phoenix,2023-12-10,2026-02-11 11:45:39
7879,CUST-8259,Susan Hernandez,Beauty,Perfume,650.75,1.0,650.75,Debit Card,Philadelphia,2024-11-22,2026-02-11 11:45:39
1453,CUST-2414,Sarah Jackson,Beauty,Mascara,870.22,8.0,6961.76,Cash,Chicago,2023-05-09,2026-02-11 11:45:39
12781,CUST-1494,Barbara Rodriguez,Clothing,Jacket,683.26,1.0,683.26,Debit Card,Los Angeles,2024-07-11,2026-02-11 11:45:39
12876,CUST-2048,Jessica Anderson,Clothing,Jacket,440.66,7.0,3084.6200000000003,Credit Card,Houston,2023-10-08,2026-02-11 11:45:39
8187,CUST-9150,Mary Martinez,Clothing,Dress,248.59,2.0,497.18,PayPal,Philadelphia,2023-12-01,2026-02-11 11:45:39
13885,CUST-7726,Linda Lopez,Electronics,Monitor,260.97,8.0,2087.76,Debit Card,Dallas,2023-06-06,2026-02-11 11:45:39
14957,CUST-8081,David Thomas,Home,Sofa,890.15,2.0,1780.3,Debit Card,New York,2024-11-05,2026-02-11 11:45:39
1642,CUST-3401,Charles Williams,Electronics,Laptop,843.61,6.0,5061.66,Cash,Dallas,2023-04-19,2026-02-11 11:45:39
7038,CUST-2425,Joseph Davis,Home,Lamp,454.15,9.0,4087.35,Debit Card,Phoenix,2023-08-16,2026-02-11 11:45:39
11117,CUST-1146,David Miller,Beauty,Mascara,494.47,8.0,3955.76,Credit Card,San Jose,2023-10-11,2026-02-11 11:45:39
955,CUST-5654,Robert Williams,Electronics,Smartphone,424.58,8.0,3396.64,Debit Card,Chicago,2023-11-17,2026-02-11 11:45:39
10629,CUST-7163,Mary Lopez,Clothing,Jeans,216.24,2.0,432.48,Credit Card,Chicago,2023-07-09,2026-02-11 11:45:39
11630,CUST-6976,Patricia Martin,Home,Product Unknown,424.19,6.0,2545.14,Cash,Houston,2024-06-17,2026-02-11 11:45:39
2645,CUST-3798,Sarah Rodriguez,Beauty,Lipstick,57.7,5.0,288.5,Credit Card,San Antonio,2023-06-28,2026-02-11 11:45:39
10969,CUST-1926,Mary Moore,Clothing,Jacket,660.92,6.0,3965.5199999999995,Unknown,San Jose,2024-08-15,2026-02-11 11:45:39
11443,CUST-2819,Thomas Miller,Sports,Bike,231.66,3.0,694.98,Credit Card,Houston,2023-02-02,2026-02-11 11:45:39
11364,CUST-5316,John Jones,Sports,Bike,378.08,6.0,2268.48,Debit Card,Phoenix,2023-07-11,2026-02-11 11:45:39
240,CUST-3567,Susan Gonzalez,Sports,Dumbbells,494.47,4.0,1977.88,Credit Card,San Antonio,2024-01-25,2026-02-11 11:45:39
12962,CUST-6809,James Miller,Sports,Tennis Racket,37.35,5.0,186.75,Cash,Chicago,2023-03-16,2026-02-11 11:45:39
10178,CUST-8668,Patricia Taylor,Sports,Tennis Racket,433.17,6.0,2599.02,Debit Card,Los Angeles,2024-03-27,2026-02-11 11:45:39
143,CUST-6505,Thomas Taylor,Clothing,Product Unknown,502.28,6.0,3013.68,Credit Card,San Diego,2023-06-16,2026-02-11 11:45:39
3016,CUST-2986,Susan Davis,Electronics,Laptop,340.71,9.0,3066.39,Debit Card,San Diego,2023-12-06,2026-02-11 11:45:39
604,CUST-9185,Linda Moore,Home,Chair,97.82,2.0,195.64,Credit Card,San Jose,2024-01-03,2026-02-11 11:45:39
7472,CUST-3463,Jessica Davis,Home,Rug,47.98,3.0,143.94,Debit Card,San Antonio,2023-07-18,2026-02-11 11:45:39
4475,CUST-6170,Joseph Martin,Clothing,Jeans,672.53,3.0,2017.59,Cash,San Diego,2024-12-11,2026-02-11 11:45:39
2617,CUST-2347,Karen Hernandez,Home,Sofa,366.63,6.0,2199.7799999999997,Debit Card,San Antonio,2023-07-22,2026-02-11 11:45:39
11046,CUST-3843,Jennifer Smith,Electronics,Monitor,715.9,5.0,3579.5,Unknown,Los Angeles,2024-12-14,2026-02-11 11:45:39
6209,CUST-4830,Jessica Davis,Home,Rug,408.24,2.0,816.48,Credit Card,New York,2024-01-06,2026-02-11 11:45:39
13267,CUST-5761,Susan Jones,Home,Rug,31.23,5.0,156.15,Credit Card,Phoenix,2023-05-06,2026-02-11 11:45:39
14753,CUST-3227,Michael Garcia,Electronics,Monitor,531.53,1.0,531.53,Credit Card,New York,2023-12-29,2026-02-11 11:45:39
12455,CUST-2604,Robert Thomas,Beauty,Shampoo,494.47,4.0,1977.88,Unknown,New York,2024-01-06,2026-02-11 11:45:39
9238,CUST-4440,Thomas Wilson,Clothing,Sneakers,494.47,2.0,988.94,Unknown,San Jose,2024-08-07,2026-02-11 11:45:39
5929,CUST-3402,Thomas Hernandez,Clothing,Sneakers,494.47,5.0,2472.3500000000004,Cash,New York,2023-11-30,2026-02-11 11:45:39
11030,CUST-2796,John Wilson,Sports,Bike,25.33,8.0,202.64,Unknown,Dallas,2023-01-16,2026-02-11 11:45:39
4268,CUST-7355,Thomas Johnson,Clothing,Product Unknown,494.47,6.0,2966.82,PayPal,Los Angeles,2023-02-07,2026-02-11 11:45:39
11848,CUST-2098,Patricia Brown,Clothing,Jeans,494.47,7.0,3461.29,Credit Card,San Antonio,2024-12-02,2026-02-11 11:45:39
10571,CUST-5058,Elizabeth Smith,Clothing,Jeans,633.71,8.0,5069.68,Credit Card,Philadelphia,2024-02-23,2026-02-11 11:45:39
13409,CUST-2440,William Garcia,Beauty,Cream,192.29,3.0,576.87,Debit Card,Phoenix,2024-05-14,2026-02-11 11:45:39
7340,CUST-1668,Sarah Gonzalez,Electronics,Laptop,538.28,5.0,2691.3999999999996,Debit Card,Philadelphia,2024-06-23,2026-02-11 11:45:39
8456,CUST-6714,Linda Rodriguez,Beauty,Mascara,150.2,7.0,1051.3999999999999,Debit Card,Philadelphia,2023-06-29,2026-02-11 11:45:39
14116,CUST-9008,Charles Anderson,Sports,Bike,330.23,5.0,1651.15,Cash,Dallas,2023-05-03,2026-02-11 11:45:39
12411,CUST-9919,Jessica Taylor,Beauty,Cream,658.38,7.0,4608.66,Cash,Philadelphia,2023-03-04,2026-02-11 11:45:39
1748,CUST-6653,Karen Johnson,Home,Sofa,267.22,8.0,2137.76,Cash,Chicago,2023-03-23,2026-02-11 11:45:39
7740,CUST-5816,Michael Miller,Home,Lamp,87.91,9.0,791.1899999999999,Credit Card,New York,2024-02-06,2026-02-11 11:45:39
192,CUST-8644,Barbara Jackson,Sports,Yoga Mat,898.24,7.0,6287.68,Debit Card,San Jose,2023-03-04,2026-02-11 11:45:39
14935,CUST-8620,John Taylor,Home,Sofa,80.93,8.0,647.44,Debit Card,Chicago,2023-10-13,2026-02-11 11:45:39
8266,CUST-4353,Richard Hernandez,Home,Lamp,23.81,6.0,142.85999999999999,Debit Card,San Diego,2023-06-17,2026-02-11 11:45:39
11923,CUST-4084,Karen Brown,Sports,Bike,107.45,2.0,214.9,Cash,Philadelphia,2023-10-22,2026-02-11 11:45:39
782,CUST-6241,Joseph Jackson,Clothing,Jeans,547.3,1.0,547.3,Credit Card,Dallas,2023-08-16,2026-02-11 11:45:39
9768,CUST-5082,Patricia Garcia,Clothing,T-Shirt,763.28,1.0,763.28,Debit Card,Philadelphia,2024-02-10,2026-02-11 11:45:39
10419,CUST-8731,Patricia Thomas,Home,Product Unknown,424.08,1.0,424.08,Cash,Houston,2024-09-10,2026-02-11 11:45:39
12944,CUST-2882,Karen Taylor,Electronics,Smartphone,758.12,5.0,3790.6,PayPal,Philadelphia,2024-02-28,2026-02-11 11:45:39
5987,CUST-5376,Joseph Jones,Sports,Bike,571.19,9.0,5140.710000000001,Credit Card,Dallas,2024-07-31,2026-02-11 11:45:39
5177,CUST-2161,Michael Jones,Sports,Bike,886.39,5.0,4431.95,Credit Card,Dallas,2024-01-30,2026-02-11 11:45:39
1184,CUST-4523,Thomas Anderson,Electronics,Monitor,932.71,9.0,8394.39,Cash,San Jose,2023-08-13,2026-02-11 11:45:39
11205,CUST-4423,Jennifer Jones,Home,Lamp,902.64,3.0,2707.92,Debit Card,San Diego,2024-05-18,2026-02-11 11:45:39
11574,CUST-6631,William Lopez,Electronics,Monitor,293.79,1.0,293.79,Debit Card,Los Angeles,2024-07-06,2026-02-11 11:45:39
2643,CUST-5142,William Lopez,Beauty,Shampoo,784.01,8.0,6272.08,Unknown,San Diego,2024-09-17,2026-02-11 11:45:39
4474,CUST-1887,Mary Smith,Clothing,Dress,361.88,4.0,1447.52,Credit Card,San Jose,2024-11-17,2026-02-11 11:45:39
13731,CUST-7324,James Thomas,Home,Lamp,346.82,1.0,346.82,PayPal,New York,2024-11-27,2026-02-11 11:45:39
1154,CUST-6602,David Martinez,Sports,Football,683.34,9.0,6150.06,Unknown,San Antonio,2023-08-08,2026-02-11 11:45:39
8318,CUST-7225,Joseph Moore,Beauty,Perfume,494.47,6.0,2966.82,PayPal,San Jose,2024-10-09,2026-02-11 11:45:39
2548,CUST-8858,John Williams,Electronics,Tablet,413.47,1.0,413.47,Cash,San Jose,2024-02-14,2026-02-11 11:45:39
14007,CUST-4358,Jennifer Davis,Home,Rug,394.48,3.0,1183.44,Debit Card,Dallas,2024-02-16,2026-02-11 11:45:39
9243,CUST-3536,Charles Brown,Beauty,Lipstick,701.65,1.0,701.65,Unknown,Dallas,2023-11-06,2026-02-11 11:45:39
8432,CUST-9779,Mary Jackson,Sports,Football,591.83,8.0,4734.64,PayPal,Phoenix,2023-03-31,2026-02-11 11:45:39
9837,CUST-4905,Robert Hernandez,Home,Sofa,891.12,3.0,2673.36,Credit Card,Chicago,2024-06-06,2026-02-11 11:45:39
581,CUST-6773,Jennifer Rodriguez,Electronics,Monitor,464.54,1.0,464.54,Credit Card,San Antonio,2023-04-30,2026-02-11 11:45:39
11480,CUST-5611,Patricia Davis,Home,Table,830.61,1.0,830.61,PayPal,Los Angeles,2024-07-01,2026-02-11 11:45:39
10490,CUST-7176,John Gonzalez,Home,Lamp,328.63,5.0,1643.15,PayPal,San Jose,2023-10-18,2026-02-11 11:45:39
4528,CUST-1230,Charles Garcia,Home,Table,913.91,4.0,3655.64,PayPal,Los Angeles,2023-11-03,2026-02-11 11:45:39
8731,CUST-9078,Mary Rodriguez,Home,Lamp,184.33,8.0,1474.64,Cash,Chicago,2023-03-11,2026-02-11 11:45:39
1566,CUST-5028,Richard Taylor,Clothing,Jacket,429.5,1.0,429.5,PayPal,Houston,2023-05-22,2026-02-11 11:45:39
4712,CUST-8500,Michael Hernandez,Home,Rug,463.45,3.0,1390.35,Unknown,New York,2023-09-22,2026-02-11 11:45:39
4608,CUST-9428,Barbara Smith,Sports,Football,190.99,5.0,954.95,Credit Card,San Diego,2024-07-27,2026-02-11 11:45:39
13250,CUST-6591,Jennifer Jones,Home,Table,488.84,6.0,2933.04,Credit Card,San Antonio,2023-01-14,2026-02-11 11:45:39
14568,CUST-1145,Barbara Brown,Electronics,Laptop,890.39,3.0,2671.17,Cash,Dallas,2024-04-16,2026-02-11 11:45:39
9984,CUST-7797,William Martin,Sports,Yoga Mat,910.73,5.0,4553.65,Debit Card,San Jose,2023-06-29,2026-02-11 11:45:39
2892,CUST-6211,David Moore,Electronics,Monitor,696.68,1.0,696.68,Cash,San Jose,2023-11-06,2026-02-11 11:45:39
442,CUST-3290,Charles Martinez,Clothing,Sneakers,986.77,2.0,1973.54,Credit Card,Phoenix,2024-10-21,2026-02-11 11:45:39
6199,CUST-6735,Charles Thomas,Home,Table,217.21,7.0,1520.47,Credit Card,Houston,2023-03-11,2026-02-11 11:45:39
1853,CUST-9798,David Anderson,Sports,Dumbbells,862.76,1.0,862.76,Cash,Houston,2024-11-07,2026-02-11 11:45:39
1867,CUST-5889,John Johnson,Clothing,Sneakers,52.74,1.0,52.74,Cash,San Diego,2023-09-18,2026-02-11 11:45:39
3878,CUST-2694,Robert Martinez,Sports,Bike,880.54,1.0,880.54,Debit Card,San Jose,2023-07-22,2026-02-11 11:45:39
14805,CUST-9575,Mary Williams,Sports,Yoga Mat,80.47,4.0,321.88,Unknown,Philadelphia,2023-01-06,2026-02-11 11:45:39
