Transaction_ID,Customer_ID,Customer_Name,Product_Category,Product_Name,Unit_Price,Quantity,Total_Amount,Payment_Method,City,Transaction_Date
2199,CUST-2687,Sarah Taylor,Clothing,Dress,551.18,7.0,3858.2599999999998,PayPal,Dallas,2024-05-17
14614,CUST-8326,John Jackson,Home,Sofa,700.83,,4204.9800000000005,PayPal,Chicago,2024-12-25
6735,CUST-6988,Jessica Moore,Beauty,Lipstick,169.37,5.0,846.85,PayPal,Philadelphia,2023-02-06
9900,CUST-7879,Barbara Gonzalez,Electronics,Headphones,51.18,8.0,,Credit Card,Dallas,2023-01-10
12249,CUST-1151,Susan Rodriguez,Electronics,Monitor,217.33,1.0,217.33,Credit Card,Houston,2024-12-19
2335,CUST-5151,Patricia Martinez,Electronics,Monitor,123.34,9.0,1110.06,Cash,Philadelphia,2024-03-11
9737,CUST-8215,Jessica Garcia,Sports,Football,-689.5,8.0,5516.0,Debit Card,Phoenix,2023-12-21
6946,CUST-2939,Michael Wilson,Sports,Tennis Racket,765.66,1.0,765.66,Debit Card,Dallas,2023-02-15
1745,CUST-5465,Joseph Rodriguez,Clothing,Jeans,421.99,7.0,2953.9300000000003,PayPal,San Antonio,2024-06-30
6328,CUST-7815,Richard Johnson,Electronics,Headphones,414.61,4.0,1658.44,Credit Card,Philadelphia,2024-01-03
1000,CUST-5085,John Johnson,Beauty,Mascara,451.55,9.0,4063.9500000000003,Credit Card,New York,2023-05-12
3383,CUST-7199,John Smith,Electronics,Laptop,40.84,1.0,40.84,Cash,Los Angeles,2023-09-23
1112,CUST-1409,Sarah Gonzalez,Sports,Tennis Racket,232.2,2.0,464.4,Credit Card,Dallas,2023-03-20
144,CUST-2208,Jennifer Johnson,Clothing,T-Shirt,307.87,2.0,615.74,Cash,San Diego,2024-03-22
8271,CUST-5625,Michael Martin,Clothing,Dress,349.05,9.0,3141.4500000000003,Cash,Houston,2023-12-11
748,CUST-3755,Susan Jackson,Home,Chair,548.12,9.0,4933.08,Debit Card,Phoenix,2023-07-26
14804,CUST-8354,Sarah Gonzalez,Electronics,Headphones,149.2,8.0,1193.6,Debit Card,San Diego,2023-11-10
13960,CUST-6651,Susan Moore,Clothing,Sneakers,357.21,8.0,2857.68,Credit Card,Dallas,2023-01-14
9932,CUST-8875,John Miller,Home,Lamp,112.01,7.0,784.07,Credit Card,Philadelphia,2024-08-29
9006,CUST-7079,Charles Jones,Home,Table,347.17,2.0,694.34,Credit Card,Los Angeles,2024-05-31
3001,CUST-5087,Karen Rodriguez,Clothing,Jeans,675.98,6.0,4055.88,Debit Card,San Antonio,2023-08-22
14724,CUST-3312,Joseph Williams,Electronics,Headphones,258.6,2.0,,PayPal,San Diego,2023-06-30
1172,CUST-7904,Jennifer Gonzalez,Sports,Bike,981.37,7.0,6869.59,Debit Card,Philadelphia,2023-11-02
1940,CUST-4496,Robert Jackson,Sports,Dumbbells,,1.0,86.29,PayPal,Phoenix,2024-04-29
13900,CUST-1160,Jennifer Thomas,Sports,Bike,131.65,3.0,,PayPal,San Antonio,2024-10-31
5719,CUST-5433,Susan Lopez,Beauty,Shampoo,,5.0,,Debit Card,Phoenix,2023-06-19
6892,CUST-3655,Patricia Martin,Home,Table,901.75,5.0,4508.75,Cash,Dallas,2024-09-11
13682,CUST-7765,Joseph Martin,Beauty,,851.02,8.0,6808.16,Credit Card,New York,2023-10-10
10679,CUST-4517,Robert Martin,Electronics,Headphones,196.32,8.0,1570.56,,Chicago,2024-08-11
4738,CUST-6418,Barbara Hernandez,Home,Chair,355.34,8.0,2842.72,Credit Card,Dallas,2024-02-19
12855,CUST-6436,John Taylor,Beauty,Lipstick,,2.0,681.74,Cash,Dallas,2023-03-12
13555,CUST-2284,David Thomas,Electronics,Monitor,804.9,,4829.4,Debit Card,Los Angeles,2023-08-07
643,CUST-8894,Barbara Taylor,Clothing,Sneakers,219.33,1.0,219.33,Credit Card,Philadelphia,2024-07-22
4112,CUST-6381,Mary Anderson,Electronics,Laptop,,2.0,1010.56,Debit Card,New York,2024-04-16
6111,CUST-5832,James Jones,Home,Sofa,976.72,8.0,7813.76,Cash,Houston,2024-07-29
6624,CUST-6930,William Miller,Home,Chair,545.42,4.0,2181.68,PayPal,Dallas,2024-06-11
11165,CUST-2010,Mary Thomas,Home,Sofa,335.8,6.0,2014.8000000000002,Credit Card,San Diego,2023-08-06
9260,CUST-7586,Thomas Jackson,Home,Sofa,138.41,8.0,1107.28,Credit Card,Dallas,2023-01-13
12433,CUST-3494,Mary Miller,Sports,Bike,887.67,7.0,6213.69,,Houston,2024-07-03
516,CUST-1817,Robert Taylor,Sports,Dumbbells,36.1,4.0,144.4,Credit Card,Houston,2024-10-18
14731,CUST-3369,Barbara Thomas,Sports,Bike,969.64,9.0,8726.76,,San Jose,2024-12-23
1336,CUST-2502,John Johnson,Electronics,Tablet,,8.0,5230.56,Cash,Chicago,2023-11-02
11670,CUST-3380,Jessica Lopez,Home,Rug,30.95,,154.75,Credit Card,San Antonio,2023-01-05
12767,CUST-6863,David Davis,Sports,Football,631.35,1.0,631.35,Cash,Los Angeles,2023-01-01
4707,CUST-9686,Sarah Williams,Beauty,Mascara,787.21,8.0,,Debit Card,San Diego,2023-05-14
3139,CUST-5182,Michael Hernandez,Electronics,Smartphone,526.23,4.0,2104.92,Debit Card,Los Angeles,2023-05-13
7465,CUST-9457,Susan Johnson,Home,Rug,379.71,9.0,3417.39,Debit Card,Los Angeles,2024-09-05
5742,CUST-3269,Linda Taylor,Electronics,Tablet,573.8,7.0,,PayPal,Dallas,2024-10-06
7042,CUST-2593,Jennifer Davis,Clothing,T-Shirt,400.86,7.0,2806.02,Debit Card,Philadelphia,2024-08-04
261,CUST-6673,Charles Miller,Beauty,Shampoo,618.86,8.0,4950.88,Debit Card,Dallas,2023-03-26
348,CUST-9805,Patricia Wilson,Electronics,Monitor,54.85,1.0,548.5,Credit Card,Philadelphia,2023-08-11
2968,CUST-1464,Elizabeth Davis,Electronics,Headphones,566.45,9.0,50980.5,Credit Card,Phoenix,2024-05-30
1345,CUST-4097,Mary Davis,Clothing,Dress,745.28,-1.0,37264.0,PayPal,Dallas,2024-06-11
11941,CUST-9763,Patricia Jackson,Sports,Tennis Racket,99.93,9.0,899.3700000000001,PayPal,San Diego,2023-08-03
3702,CUST-1839,Joseph Martinez,Electronics,Laptop,681.71,4.0,2726.84,PayPal,San Diego,2023-11-06
10739,CUST-5896,Jennifer Moore,Sports,Tennis Racket,232.5,8.0,18600.0,Debit Card,Philadelphia,2024-11-15
1874,CUST-3047,John Hernandez,Electronics,Headphones,842.3,4.0,3369.2,Credit Card,Houston,2023-05-14
8651,CUST-6114,Robert Brown,Beauty,Mascara,204.98,8.0,1639.84,PayPal,Philadelphia,2024-09-01
12059,CUST-1531,Thomas Davis,Electronics,Monitor,,5.0,,Cash,Houston,2024-03-20
284,CUST-6180,David Hernandez,Sports,Football,103.04,7.0,721.2800000000001,Credit Card,New York,2024-08-27
10165,CUST-9445,Karen Garcia,Beauty,Shampoo,916.32,2.0,18326.4,PayPal,Phoenix,2023-12-10
7879,CUST-8259,Susan Hernandez,Beauty,Perfume,650.75,1.0,650.75,Debit Card,Philadelphia,2024-11-22
1453,CUST-2414,Sarah Jackson,Beauty,Mascara,870.22,8.0,6961.76,Cash,Chicago,2023-05-09
12781,CUST-1494,Barbara Rodriguez,Clothing,Jacket,683.26,1.0,683.26,Debit Card,Los Angeles,2024-07-11
12876,CUST-2048,Jessica Anderson,Clothing,Jacket,440.66,7.0,3084.6200000000003,Credit Card,Houston,2023-10-08
8187,CUST-9150,Mary Martinez,Clothing,Dress,248.59,2.0,497.18,PayPal,Philadelphia,2023-12-01
13885,CUST-7726,Linda Lopez,Electronics,Monitor,260.97,8.0,2087.76,Debit Card,Dallas,2023-06-06
14957,CUST-8081,David Thomas,Home,Sofa,890.15,2.0,1780.3,Debit Card,New York,2024-11-05
1642,CUST-3401,Charles Williams,Electronics,Laptop,843.61,6.0,5061.66,Cash,Dallas,2023-04-19
7038,CUST-2425,Joseph Davis,Home,Lamp,454.15,9.0,4087.35,Debit Card,Phoenix,2023-08-16
11117,CUST-1146,David Miller,Beauty,Mascara,,8.0,7431.44,Credit Card,San Jose,2023-10-11
955,CUST-5654,Robert Williams,Electronics,Smartphone,424.58,8.0,3396.64,Debit Card,Chicago,2023-11-17
10629,CUST-7163,Mary Lopez,Clothing,Jeans,216.24,2.0,432.48,Credit Card,Chicago,2023-07-09
11630,CUST-6976,Patricia Martin,Home,,424.19,6.0,2545.14,Cash,Houston,2024-06-17
2645,CUST-3798,Sarah Rodriguez,Beauty,Lipstick,57.7,5.0,,Credit Card,San Antonio,2023-06-28
10969,CUST-1926,Mary Moore,Clothing,Jacket,660.92,6.0,3965.5199999999995,,San Jose,2024-08-15
11443,CUST-2819,Thomas Miller,Sports,Bike,231.66,3.0,694.98,Credit Card,Houston,2023-02-02
11364,CUST-5316,John Jones,Sports,Bike,378.08,6.0,2268.48,Debit Card,Phoenix,2023-07-11
240,CUST-3567,Susan Gonzalez,Sports,Dumbbells,,4.0,741.36,Credit Card,San Antonio,2024-01-25
12962,CUST-6809,James Miller,Sports,Tennis Racket,37.35,5.0,186.75,Cash,Chicago,2023-03-16
10178,CUST-8668,Patricia Taylor,Sports,Tennis Racket,433.17,6.0,2599.02,Debit Card,Los Angeles,2024-03-27
143,CUST-6505,Thomas Taylor,Clothing,,502.28,6.0,3013.68,Credit Card,San Diego,2023-06-16
3016,CUST-2986,Susan Davis,Electronics,Laptop,340.71,9.0,3066.39,Debit Card,San Diego,2023-12-06
604,CUST-9185,Linda Moore,Home,Chair,97.82,2.0,195.64,Credit Card,San Jose,2024-01-03
7472,CUST-3463,Jessica Davis,Home,Rug,47.98,3.0,143.94,Debit Card,San Antonio,2023-07-18
4475,CUST-6170,Joseph Martin,Clothing,Jeans,672.53,3.0,20175.899999999998,Cash,San Diego,2024-12-11
2617,CUST-2347,Karen Hernandez,Home,Sofa,366.63,6.0,21997.799999999996,Debit Card,San Antonio,2023-07-22
11046,CUST-3843,Jennifer Smith,Electronics,Monitor,715.9,5.0,3579.5,,Los Angeles,2024-12-14
6209,CUST-4830,Jessica Davis,Home,Rug,408.24,2.0,816.48,Credit Card,New York,2024-01-06
13267,CUST-5761,Susan Jones,Home,Rug,31.23,5.0,156.15,Credit Card,Phoenix,2023-05-06
14753,CUST-3227,Michael Garcia,Electronics,Monitor,531.53,1.0,5315.299999999999,Credit Card,New York,2023-12-29
12455,CUST-2604,Robert Thomas,Beauty,Shampoo,,4.0,1230.08,,New York,2024-01-06
9238,CUST-4440,Thomas Wilson,Clothing,Sneakers,,2.0,219.06,,San Jose,2024-08-07
5929,CUST-3402,Thomas Hernandez,Clothing,Sneakers,,5.0,3091.75,Cash,New York,2023-11-30
11030,CUST-2796,John Wilson,Sports,Bike,25.33,8.0,202.64,,Dallas,2023-01-16
4268,CUST-7355,Thomas Johnson,Clothing,,,6.0,424.98,PayPal,Los Angeles,2023-02-07
11848,CUST-2098,Patricia Brown,Clothing,Jeans,,7.0,5711.509999999999,Credit Card,San Antonio,2024-12-02
10571,CUST-5058,Elizabeth Smith,Clothing,Jeans,633.71,8.0,5069.68,Credit Card,Philadelphia,2024-02-23
13409,CUST-2440,William Garcia,Beauty,Cream,192.29,3.0,576.87,Debit Card,Phoenix,2024-05-14
7340,CUST-1668,Sarah Gonzalez,Electronics,Laptop,538.28,5.0,2691.3999999999996,Debit Card,Philadelphia,2024-06-23
8456,CUST-6714,Linda Rodriguez,Beauty,Mascara,150.2,7.0,1051.3999999999999,Debit Card,Philadelphia,2023-06-29
14116,CUST-9008,Charles Anderson,Sports,Bike,330.23,5.0,1651.15,Cash,Dallas,2023-05-03
12411,CUST-9919,Jessica Taylor,Beauty,Cream,658.38,7.0,4608.66,Cash,Philadelphia,2023-03-04
1748,CUST-6653,Karen Johnson,Home,Sofa,267.22,8.0,2137.76,Cash,Chicago,2023-03-23
7740,CUST-5816,Michael Miller,Home,Lamp,87.91,9.0,791.1899999999999,Credit Card,New York,2024-02-06
192,CUST-8644,Barbara Jackson,Sports,Yoga Mat,898.24,7.0,6287.68,Debit Card,San Jose,2023-03-04
14935,CUST-8620,John Taylor,Home,Sofa,80.93,8.0,647.44,Debit Card,Chicago,2023-10-13
8266,CUST-4353,Richard Hernandez,Home,Lamp,23.81,6.0,142.85999999999999,Debit Card,San Diego,2023-06-17
11923,CUST-4084,Karen Brown,Sports,Bike,107.45,2.0,214.9,Cash,Philadelphia,2023-10-22
782,CUST-6241,Joseph Jackson,Clothing,Jeans,547.3,1.0,547.3,Credit Card,Dallas,2023-08-16
9768,CUST-5082,Patricia Garcia,Clothing,T-Shirt,763.28,,3816.3999999999996,Debit Card,Philadelphia,2024-02-10
10419,CUST-8731,Patricia Thomas,Home,,424.08,1.0,424.08,Cash,Houston,2024-09-10
12944,CUST-2882,Karen Taylor,Electronics,Smartphone,758.12,5.0,3790.6,PayPal,Philadelphia,2024-02-28
5987,CUST-5376,Joseph Jones,Sports,Bike,-571.19,9.0,,Credit Card,Dallas,2024-07-31
5177,CUST-2161,Michael Jones,Sports,Bike,886.39,5.0,4431.95,Credit Card,Dallas,2024-01-30
1184,CUST-4523,Thomas Anderson,Electronics,Monitor,932.71,9.0,8394.39,Cash,San Jose,2023-08-13
11205,CUST-4423,Jennifer Jones,Home,Lamp,902.64,3.0,2707.92,Debit Card,San Diego,2024-05-18
11574,CUST-6631,William Lopez,Electronics,Monitor,293.79,1.0,293.79,Debit Card,Los Angeles,2024-07-06
2643,CUST-5142,William Lopez,Beauty,Shampoo,784.01,8.0,6272.08,,San Diego,2024-09-17
4474,CUST-1887,Mary Smith,Clothing,Dress,361.88,4.0,1447.52,Credit Card,San Jose,2024-11-17
13731,CUST-7324,James Thomas,Home,Lamp,-346.82,,3121.38,PayPal,New York,2024-11-27
1154,CUST-6602,David Martinez,Sports,Football,683.34,9.0,6150.06,,San Antonio,2023-08-08
8318,CUST-7225,Joseph Moore,Beauty,Perfume,,6.0,4495.68,PayPal,San Jose,2024-10-09
2548,CUST-8858,John Williams,Electronics,Tablet,413.47,,1240.41,Cash,San Jose,2024-02-14
14007,CUST-4358,Jennifer Davis,Home,Rug,394.48,3.0,1183.44,Debit Card,Dallas,2024-02-16
9243,CUST-3536,Charles Brown,Beauty,Lipstick,701.65,1.0,701.65,,Dallas,2023-11-06
8432,CUST-9779,Mary Jackson,Sports,Football,591.83,8.0,4734.64,PayPal,Phoenix,2023-03-31
9837,CUST-4905,Robert Hernandez,Home,Sofa,891.12,3.0,2673.36,Credit Card,Chicago,2024-06-06
581,CUST-6773,Jennifer Rodriguez,Electronics,Monitor,464.54,1.0,,Credit Card,San Antonio,2023-04-30
11480,CUST-5611,Patricia Davis,Home,Table,830.61,,,PayPal,Los Angeles,2024-07-01
10490,CUST-7176,John Gonzalez,Home,Lamp,328.63,5.0,1643.15,PayPal,San Jose,2023-10-18
4528,CUST-1230,Charles Garcia,Home,Table,913.91,4.0,3655.64,PayPal,Los Angeles,2023-11-03
8731,CUST-9078,Mary Rodriguez,Home,Lamp,184.33,8.0,1474.64,Cash,Chicago,2023-03-11
1566,CUST-5028,Richard Taylor,Clothing,Jacket,429.5,1.0,429.5,PayPal,Houston,2023-05-22
4712,CUST-8500,Michael Hernandez,Home,Rug,463.45,3.0,1390.35,,New York,2023-09-22
4608,CUST-9428,Barbara Smith,Sports,Football,190.99,5.0,954.95,Credit Card,San Diego,2024-07-27
13250,CUST-6591,Jennifer Jones,Home,Table,488.84,6.0,2933.04,Credit Card,San Antonio,2023-01-14
14568,CUST-1145,Barbara Brown,Electronics,Laptop,890.39,3.0,2671.17,Cash,Dallas,2024-04-16
9984,CUST-7797,William Martin,Sports,Yoga Mat,910.73,5.0,4553.65,Debit Card,San Jose,2023-06-29
2892,CUST-6211,David Moore,Electronics,Monitor,696.68,1.0,696.68,Cash,San Jose,2023-11-06
442,CUST-3290,Charles Martinez,Clothing,Sneakers,986.77,2.0,1973.54,Credit Card,Phoenix,2024-10-21
6199,CUST-6735,Charles Thomas,Home,Table,217.21,7.0,1520.47,Credit Card,Houston,2023-03-11
1853,CUST-9798,David Anderson,Sports,Dumbbells,862.76,1.0,862.76,Cash,Houston,2024-11-07
1867,CUST-5889,John Johnson,Clothing,Sneakers,52.74,,,Cash,San Diego,2023-09-18
3878,CUST-2694,Robert Martinez,Sports,Bike,880.54,,1761.08,Debit Card,San Jose,2023-07-22
14805,CUST-9575,Mary Williams,Sports,Yoga Mat,80.47,4.0,321.88,,Philadelphia,2023-01-06
13421,CUST-5690,Linda Garcia,Clothing,Dress,,2.0,1868.28,PayPal,San Jose,2024-03-03
5365,CUST-8850,Linda Rodriguez,Clothing,Jeans,520.02,5.0,2600.1,PayPal,San Diego,2024-02-14
3647,CUST-8337,Robert Lopez,Beauty,Lipstick,492.39,,2954.34,Cash,Phoenix,2024-01-29
10045,CUST-6719,William Moore,Sports,Dumbbells,766.45,7.0,5365.150000000001,PayPal,San Jose,2023-12-09
10895,CUST-3499,Patricia Smith,Sports,Dumbbells,616.09,5.0,3080.4500000000003,Credit Card,Phoenix,2023-04-28
9038,CUST-4659,Patricia Jackson,Beauty,Perfume,847.66,5.0,4238.3,PayPal,San Jose,2023-10-18
4557,CUST-5213,Jessica Wilson,Beauty,Shampoo,666.4,4.0,2665.6,PayPal,Dallas,2024-09-17
10949,CUST-6228,Jennifer Jackson,Beauty,Mascara,230.3,1.0,,Cash,Chicago,2024-07-12
14204,CUST-9545,Patricia Lopez,Clothing,Dress,,9.0,7324.38,,San Diego,2023-03-11
11958,CUST-8022,Jessica Martinez,Clothing,Jacket,954.48,3.0,2863.44,PayPal,Philadelphia,2023-03-20
11004,CUST-2920,Richard Davis,Beauty,Cream,321.64,1.0,3216.3999999999996,Debit Card,Dallas,2023-05-12
3817,CUST-8846,Joseph Brown,Home,Sofa,365.62,1.0,365.62,Debit Card,New York,2024-05-15
10192,CUST-6622,Karen Wilson,Sports,Bike,308.21,9.0,2773.89,Credit Card,Houston,2023-10-08
9298,CUST-3526,William Hernandez,Clothing,T-Shirt,803.4,,5623.8,Credit Card,Dallas,2023-08-26
4866,CUST-5115,Susan Martinez,Sports,Yoga Mat,639.29,2.0,1278.58,Cash,San Jose,2023-05-22
13608,CUST-6573,William Brown,Beauty,Mascara,686.89,2.0,1373.78,Cash,Chicago,2024-01-18
13451,CUST-2302,Elizabeth Thomas,Home,Chair,786.67,5.0,3933.35,,San Antonio,2023-08-20
3689,CUST-9425,Richard Miller,Electronics,Headphones,75.5,2.0,151.0,Cash,San Jose,2023-08-26
7759,CUST-4925,Patricia Williams,Sports,Bike,,1.0,892.9,PayPal,Chicago,2023-06-16
7459,CUST-6678,Jessica Martinez,Beauty,Perfume,232.96,,2096.64,Credit Card,Phoenix,2024-08-20
7867,CUST-6818,John Lopez,Clothing,Jacket,201.78,8.0,1614.24,Credit Card,San Antonio,2023-08-20
109,CUST-8246,Jessica Davis,Clothing,Dress,236.51,9.0,2128.59,Debit Card,New York,2023-11-05
6067,CUST-6944,Michael Rodriguez,Electronics,Smartphone,491.62,1.0,491.62,PayPal,Dallas,2024-02-03
11074,CUST-8627,Karen Williams,Home,Chair,,7.0,385.63,PayPal,Phoenix,2023-07-31
14270,CUST-1752,Elizabeth Smith,Clothing,Dress,311.4,,2179.7999999999997,Cash,San Diego,2023-04-24
7919,CUST-4394,John Gonzalez,Clothing,Jacket,122.62,8.0,980.96,Credit Card,Phoenix,2024-04-29
7305,CUST-3620,William Taylor,Home,Table,,1.0,50.18,Debit Card,Philadelphia,2024-02-18
2264,CUST-8462,Linda Lopez,Electronics,,448.95,1.0,448.95,Credit Card,Houston,2024-04-05
9015,CUST-9798,Patricia Johnson,Clothing,Sneakers,260.92,9.0,2348.28,,New York,2023-02-15
14318,CUST-1268,Sarah Jackson,Sports,Bike,58.35,9.0,525.15,Cash,Los Angeles,2024-02-10
437,CUST-9597,Sarah Davis,Sports,Dumbbells,82.04,5.0,410.20000000000005,,Philadelphia,2023-12-30
5905,CUST-4698,Richard Rodriguez,Electronics,Monitor,108.15,6.0,648.9000000000001,Cash,Philadelphia,2024-09-29
14618,CUST-8117,David Martinez,Sports,Bike,387.34,7.0,2711.3799999999997,Credit Card,San Jose,2024-08-07
1879,CUST-6456,Jennifer Johnson,Home,Lamp,304.57,,304.57,Debit Card,Philadelphia,2024-04-30
5498,CUST-9714,Robert Hernandez,Sports,Bike,890.11,2.0,1780.22,Debit Card,Philadelphia,2023-09-26
3765,CUST-6624,Thomas Moore,Clothing,,497.89,6.0,2987.34,Cash,San Antonio,2023-10-13
11595,CUST-5883,Barbara Miller,Home,Table,874.07,1.0,874.07,,San Antonio,2023-04-08
4418,CUST-6524,Sarah Jackson,Beauty,,33.76,5.0,168.79999999999998,,Dallas,2023-02-26
10593,CUST-4192,John Hernandez,Sports,Bike,415.05,2.0,830.1,Cash,San Antonio,2024-12-05
12755,CUST-5071,James Taylor,Electronics,Laptop,660.09,3.0,1980.27,Cash,San Jose,2024-02-08
12909,CUST-6004,Mary Williams,Beauty,Lipstick,,9.0,7096.05,Debit Card,Phoenix,2023-01-31
1993,CUST-6121,Linda Davis,Electronics,Smartphone,614.12,2.0,1228.24,Cash,Phoenix,2023-02-22
11138,CUST-4067,William Williams,Home,,,9.0,8108.82,Debit Card,San Antonio,2023-08-20
13099,CUST-1524,James Miller,Electronics,Tablet,336.43,6.0,2018.58,Credit Card,Philadelphia,2024-05-28
8087,CUST-2127,Joseph Garcia,Sports,Tennis Racket,951.1,3.0,2853.3,Debit Card,San Jose,2023-04-07
521,CUST-9900,Robert Wilson,Electronics,Headphones,598.19,4.0,2392.76,Debit Card,Houston,2023-08-13
2778,CUST-1704,Robert Moore,Electronics,Smartphone,174.09,6.0,1044.54,Debit Card,San Jose,2024-08-30
7632,CUST-6511,Robert Martin,Beauty,Perfume,607.19,1.0,607.19,Debit Card,Phoenix,2024-09-20
9949,CUST-2016,Joseph Wilson,Electronics,Monitor,516.32,6.0,3097.92,Debit Card,Los Angeles,2023-09-21
6672,CUST-3434,Susan Jackson,Sports,Bike,809.63,6.0,4857.78,Credit Card,San Jose,2024-11-06
7434,CUST-2924,Jennifer Davis,Home,Table,218.27,7.0,1527.89,PayPal,San Jose,2023-06-15
14692,CUST-9659,Michael Smith,Electronics,Monitor,,4.0,795.52,Debit Card,Los Angeles,2023-10-19
1826,CUST-8036,Mary Smith,Electronics,,535.0,6.0,32100.0,Cash,Houston,2024-06-18
2901,CUST-3352,Richard Jones,Beauty,,136.59,5.0,682.95,Debit Card,Houston,2023-08-20
14292,CUST-6377,Barbara Thomas,Electronics,Monitor,22.52,7.0,157.64,PayPal,Chicago,2024-12-05
3304,CUST-2675,Susan Martin,Sports,Football,327.95,2.0,655.9,Cash,Houston,2024-01-02
5907,CUST-4550,Charles Anderson,Clothing,Jacket,452.41,3.0,1357.23,Cash,San Diego,2023-03-04
8043,CUST-9561,Susan Smith,Electronics,Laptop,50.57,2.0,101.14,Debit Card,Dallas,2024-12-12
13430,CUST-5042,David Williams,Home,Lamp,335.31,5.0,,Cash,San Antonio,2023-07-01
3890,CUST-7519,David Johnson,Home,Sofa,409.18,1.0,409.18,Credit Card,Los Angeles,2023-04-28
14285,CUST-8887,James Hernandez,Home,Chair,454.96,5.0,2274.7999999999997,Cash,New York,2024-04-01
9888,CUST-1390,Susan Wilson,Sports,Dumbbells,,7.0,,PayPal,San Antonio,2024-02-07
2855,CUST-7836,Michael Gonzalez,Home,Rug,110.79,5.0,553.95,Debit Card,San Jose,2024-05-10
6051,CUST-4620,Barbara Martinez,Electronics,,,4.0,2073.52,Credit Card,New York,2024-06-10
10840,CUST-1803,Barbara Moore,Sports,Bike,480.49,7.0,3363.4300000000003,PayPal,New York,2023-03-19
6675,CUST-7997,William Moore,Beauty,Perfume,140.39,9.0,1263.5099999999998,PayPal,San Antonio,2024-10-05
98,CUST-1512,Charles Moore,Electronics,,433.27,7.0,3032.89,PayPal,Los Angeles,2024-06-20
12837,CUST-8437,John Rodriguez,Sports,Dumbbells,919.66,,919.66,PayPal,New York,2024-02-20
1157,CUST-3132,Richard Wilson,Beauty,Mascara,167.02,3.0,501.06000000000006,Debit Card,San Diego,2023-02-09
9678,CUST-3395,John Davis,Beauty,Perfume,78.06,8.0,624.48,Cash,Philadelphia,2024-09-12
5692,CUST-4837,Karen Jones,Clothing,Jeans,165.19,6.0,991.14,,Houston,2024-10-19
3076,CUST-9205,Michael Jackson,Home,,867.43,6.0,5204.58,,San Antonio,2024-05-29
7262,CUST-5899,Charles Martinez,Beauty,Mascara,198.51,5.0,992.55,Credit Card,New York,2024-09-04
8613,CUST-3759,Robert Miller,Electronics,Monitor,993.23,1.0,993.23,Debit Card,Chicago,2024-11-21
6083,CUST-9097,James Wilson,Home,Rug,383.57,1.0,383.57,Debit Card,Philadelphia,2024-08-22
3948,CUST-2323,Charles Johnson,Home,Lamp,606.42,2.0,1212.84,,San Jose,2024-12-20
169,CUST-2481,Jennifer Anderson,Electronics,Tablet,,3.0,,Credit Card,Philadelphia,2024-11-21
6137,CUST-2491,Robert Smith,Clothing,,416.39,7.0,2914.73,PayPal,San Antonio,2024-05-30
5923,CUST-4720,Michael Smith,Sports,Dumbbells,183.04,5.0,915.1999999999999,Cash,Dallas,2024-07-05
14678,CUST-7521,Linda Lopez,Clothing,Jacket,767.39,5.0,38369.5,Credit Card,San Antonio,2023-05-02
13022,CUST-3219,Joseph Smith,Beauty,Mascara,868.2,6.0,5209.200000000001,,San Jose,2023-04-17
8054,CUST-1273,William Anderson,Sports,Football,696.24,7.0,4873.68,Debit Card,San Jose,2023-07-04
11002,CUST-6960,David Miller,Beauty,Mascara,146.52,1.0,,Debit Card,Los Angeles,2024-01-29
10742,CUST-6537,Robert Davis,Beauty,Cream,779.39,5.0,3896.95,Credit Card,Houston,2023-07-05
10168,CUST-1400,Richard Johnson,Electronics,Tablet,351.12,5.0,1755.6,Credit Card,San Diego,2024-03-18
14651,CUST-4428,Joseph Brown,Home,Sofa,226.25,3.0,6787.5,Cash,San Jose,2024-02-16
11969,CUST-4666,Richard Miller,Clothing,Jacket,265.16,1.0,265.16,Credit Card,San Diego,2024-08-09
2869,CUST-4871,Robert Brown,Electronics,Smartphone,289.67,5.0,,,Los Angeles,2023-10-30
10754,CUST-6615,Robert Johnson,Electronics,Tablet,654.82,5.0,3274.1000000000004,Debit Card,Dallas,2024-05-13
8239,CUST-2386,Michael Garcia,Electronics,,632.83,7.0,4429.81,Debit Card,San Jose,2023-10-04
6760,CUST-2294,William Moore,Sports,Football,293.98,8.0,2351.84,Cash,Dallas,2024-12-26
6286,CUST-5763,William Williams,Sports,Football,573.12,8.0,4584.96,Debit Card,Phoenix,2024-03-14
10018,CUST-3186,Patricia Williams,Beauty,Cream,247.73,3.0,743.1899999999999,Debit Card,San Antonio,2024-12-08
3867,CUST-8471,Sarah Hernandez,Sports,Bike,419.04,2.0,838.08,Debit Card,San Diego,2024-07-13
4515,CUST-6613,Michael Williams,Electronics,Laptop,555.03,7.0,38852.1,Credit Card,Chicago,2024-11-28
3463,CUST-7441,Jessica Martin,Sports,Football,639.58,6.0,3837.4800000000005,Cash,Philadelphia,2023-03-29
